name,bus,site,technology,expand_capacity,c0_USD,c1_USDperMWh,c2_USDperMWh2,cap_existing_power_MW,cap_max_power_MW,cost_fixed_power_USDperkW,cost_variable_USDperMWh
cats_1349,814,pvu814,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1350,8142,pvu8142,solar photovoltaic,FALSE,0,0,0,148.7,148.7,0,0
cats_1351,8142,pvu8142,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1352,8142,pvu8142,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1353,816,pvu816,solar photovoltaic,FALSE,0,0,0,3.4,3.4,0,0
cats_1354,818,pvu818,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1355,818,pvu818,solar photovoltaic,FALSE,0,0,0,2.2,2.2,0,0
cats_1356,8185,pvu8185,solar photovoltaic,FALSE,0,0,0,21,21,0,0
cats_1357,8185,pvu8185,solar photovoltaic,FALSE,0,0,0,270.6,270.6,0,0
cats_1358,8185,pvu8185,solar photovoltaic,FALSE,0,0,0,131.2,131.2,0,0
cats_1359,8185,pvu8185,solar photovoltaic,FALSE,0,0,0,109.8,109.8,0,0
cats_1360,8185,pvu8185,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1361,8186,pvu8186,solar photovoltaic,FALSE,0,0,0,136.8,136.8,0,0
cats_1362,8186,pvu8186,solar photovoltaic,FALSE,0,0,0,137.4,137.4,0,0
cats_1363,8186,pvu8186,solar photovoltaic,FALSE,0,0,0,100,100,0,0
cats_1364,8186,pvu8186,solar photovoltaic,FALSE,0,0,0,131,131,0,0
cats_1365,8186,pvu8186,solar photovoltaic,FALSE,0,0,0,223.6,223.6,0,0
cats_1366,8196,pvu8196,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1367,822,pvu822,solar photovoltaic,FALSE,0,0,0,2.4,2.4,0,0
cats_1368,8231,pvu8231,solar photovoltaic,FALSE,0,0,0,15,15,0,0
cats_1369,8231,pvu8231,solar photovoltaic,FALSE,0,0,0,15,15,0,0
cats_1370,8231,pvu8231,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1371,8231,pvu8231,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1372,8244,pvu8244,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1373,8269,pvu8269,solar photovoltaic,FALSE,0,0,0,10,10,0,0
cats_1374,8269,pvu8269,solar photovoltaic,FALSE,0,0,0,18,18,0,0
cats_1375,8302,pvu8302,solar photovoltaic,FALSE,0,0,0,3.7,3.7,0,0
cats_1376,8302,pvu8302,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_1377,8303,pvu8303,solar photovoltaic,FALSE,0,0,0,10.9,10.9,0,0
cats_1378,8304,pvu8304,solar photovoltaic,FALSE,0,0,0,199.9,199.9,0,0
cats_1379,8304,pvu8304,solar photovoltaic,FALSE,0,0,0,252.3,252.3,0,0
cats_1380,8315,pvu8315,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_1381,8315,pvu8315,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_1382,8315,pvu8315,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1383,8315,pvu8315,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1384,8315,pvu8315,solar photovoltaic,FALSE,0,0,0,4.3,4.3,0,0
cats_1385,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1386,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1387,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1388,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,10,10,0,0
cats_1389,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1390,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1391,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,85,85,0,0
cats_1392,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,50,50,0,0
cats_1393,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1394,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1395,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1396,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1397,8340,pvu8340,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1398,8355,pvu8355,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1399,8355,pvu8355,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1400,8357,pvu8357,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1401,8357,pvu8357,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1402,8357,pvu8357,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_1403,8357,pvu8357,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_1404,838,pvu838,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_1405,8387,pvu8387,solar photovoltaic,FALSE,0,0,0,163.2,163.2,0,0
cats_1406,839,pvu839,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1407,8398,pvu8398,solar photovoltaic,FALSE,0,0,0,13,13,0,0
cats_1408,8405,pvu8405,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1409,8472,pvu8472,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1410,8486,pvu8486,solar photovoltaic,FALSE,0,0,0,30,30,0,0
cats_1411,8572,pvu8572,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1412,8572,pvu8572,solar photovoltaic,FALSE,0,0,0,2.6,2.6,0,0
cats_1413,8573,pvu8573,solar photovoltaic,FALSE,0,0,0,2.9,2.9,0,0
cats_1414,8587,pvu8587,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_1415,8589,pvu8589,solar photovoltaic,FALSE,0,0,0,4.5,4.5,0,0
cats_1416,8589,pvu8589,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1417,859,pvu859,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1418,859,pvu859,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1419,859,pvu859,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1420,859,pvu859,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1421,859,pvu859,solar photovoltaic,FALSE,0,0,0,0.4,0.4,0,0
cats_1422,8600,pvu8600,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_1423,8660,pvu8660,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1424,8673,pvu8673,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1425,8673,pvu8673,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1426,8690,pvu8690,solar photovoltaic,FALSE,0,0,0,15,15,0,0
cats_1427,8690,pvu8690,solar photovoltaic,FALSE,0,0,0,19.5,19.5,0,0
cats_1428,8691,pvu8691,solar photovoltaic,FALSE,0,0,0,12,12,0,0
cats_1429,8704,pvu8704,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1430,8739,pvu8739,solar photovoltaic,FALSE,0,0,0,3.1,3.1,0,0
cats_1431,8766,pvu8766,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1432,877,pvu877,solar photovoltaic,FALSE,0,0,0,17,17,0,0
cats_1433,877,pvu877,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1434,877,pvu877,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1435,877,pvu877,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1436,8775,pvu8775,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1437,879,pvu879,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_1438,88,pvu88,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_1439,883,pvu883,solar photovoltaic,FALSE,0,0,0,2.7,2.7,0,0
cats_1440,8830,pvu8830,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_1441,8833,pvu8833,solar photovoltaic,FALSE,0,0,0,0.6,0.6,0,0
cats_1442,8833,pvu8833,solar photovoltaic,FALSE,0,0,0,3.2,3.2,0,0
cats_1443,8865,pvu8865,solar photovoltaic,FALSE,0,0,0,19.8,19.8,0,0
cats_1444,8865,pvu8865,solar photovoltaic,FALSE,0,0,0,14,14,0,0
cats_1445,8865,pvu8865,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1446,8865,pvu8865,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1447,8865,pvu8865,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1448,8865,pvu8865,solar photovoltaic,FALSE,0,0,0,15,15,0,0
cats_1449,8865,pvu8865,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1450,8865,pvu8865,solar photovoltaic,FALSE,0,0,0,55.8,55.8,0,0
cats_1451,8866,pvu8866,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1452,893,pvu893,solar photovoltaic,FALSE,0,0,0,2.9,2.9,0,0
cats_1453,893,pvu893,solar photovoltaic,FALSE,0,0,0,2.9,2.9,0,0
cats_1454,898,pvu898,solar photovoltaic,FALSE,0,0,0,1.7,1.7,0,0
cats_1455,9,pvu9,solar photovoltaic,FALSE,0,0,0,0.3,0.3,0,0
cats_1456,9,pvu9,solar photovoltaic,FALSE,0,0,0,1.4,1.4,0,0
cats_1457,909,pvu909,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1458,909,pvu909,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1459,909,pvu909,solar photovoltaic,FALSE,0,0,0,5.2,5.2,0,0
cats_1460,915,pvu915,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1461,917,pvu917,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1462,917,pvu917,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1463,945,pvu945,solar photovoltaic,FALSE,0,0,0,7,7,0,0
cats_1464,957,pvu957,solar photovoltaic,FALSE,0,0,0,3.5,3.5,0,0
cats_1465,974,pvu974,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1466,974,pvu974,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1467,974,pvu974,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1468,974,pvu974,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1469,974,pvu974,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1470,974,pvu974,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1471,975,pvu975,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1472,984,pvu984,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1473,987,pvu987,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1474,987,pvu987,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1475,99,pvu99,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1476,990,pvu990,solar photovoltaic,FALSE,0,0,0,6,6,0,0
cats_1477,990,pvu990,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1478,990,pvu990,solar photovoltaic,FALSE,0,0,0,4.2,4.2,0,0
cats_1479,993,pvu993,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1480,995,pvu995,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_1481,998,pvu998,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_1482,999,pvu999,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1483,7911,pvu7911,solar thermal without energy storage,FALSE,0,0,0,92,92,0,3.95766
cats_1484,7911,pvu7911,solar thermal without energy storage,FALSE,0,0,0,280,280,0,3.95766
cats_1485,7919,pvu7919,solar thermal without energy storage,FALSE,0,0,0,133.4,133.4,0,3.95766
cats_1486,7919,pvu7919,solar thermal without energy storage,FALSE,0,0,0,133.4,133.4,0,3.95766
cats_1487,7920,pvu7920,solar thermal without energy storage,FALSE,0,0,0,126,126,0,3.95766
cats_1488,8357,pvu8357,solar thermal without energy storage,FALSE,0,0,0,250,250,0,3.95766
cats_1489,1163,no_capacity_factor,wood/wood waste biomass,FALSE,244.513587,34.4881771,0.060731098,54,54,0,48.14138
cats_1490,1278,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,30.2,30.2,0,59.623645
cats_1491,1285,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,54.9,54.9,0,55.271225
cats_1492,1298,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,13.4,13.4,0,60.46371618
cats_1493,1447,no_capacity_factor,wood/wood waste biomass,FALSE,118.435395,34.8713767,0.12967323,25,25,0,59.45014
cats_1494,1449,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,7.5,7.5,0,105.84457
cats_1495,1567,no_capacity_factor,wood/wood waste biomass,FALSE,215.939817,34.6403013,0.082425425,36.2,36.2,0,45.143375
cats_1496,1651,no_capacity_factor,wood/wood waste biomass,FALSE,154.337543,34.8148876,0.115770289,28,28,0,46.695505
cats_1497,175,no_capacity_factor,wood/wood waste biomass,FALSE,205.867441,34.6938271,0.085566985,25,25,0,60.46371618
cats_1498,1885,no_capacity_factor,wood/wood waste biomass,FALSE,154.558828,34.7982258,0.109697296,28,28,0,50.28531
cats_1499,2110,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,27.9,27.9,0,49.460825
cats_1500,2338,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,5,5,0,60.46371618
cats_1501,607,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,12.5,12.5,0,63.25649
cats_1502,613,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,12.5,12.5,0,60.53959
cats_1503,751,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,19.2,19.2,0,73.348025
cats_1504,768,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,35.2,35.2,0,71.596835
cats_1505,774,no_capacity_factor,wood/wood waste biomass,FALSE,256.811264,34.4586717,0.057427858,55.5,55.5,0,60.46371618
cats_1506,8169,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,31,31,0,56.726515
cats_1507,8169,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,20,20,0,71.957295
cats_1508,8669,no_capacity_factor,wood/wood waste biomass,FALSE,111.511326,34.9374205,0.140223245,62,62,0,60.46371618
