name,bus_type,base_voltage_kV,base_power_MVA
4766,PQ,66.0,100.0
4767,PQ,66.0,100.0
4768,PQ,230.0,100.0
4769,PQ,230.0,100.0
4770,PQ,230.0,100.0
4771,PQ,230.0,100.0
4772,PQ,66.0,100.0
4773,PQ,230.0,100.0
4774,PQ,66.0,100.0
4775,PQ,66.0,100.0
4776,PQ,230.0,100.0
4777,PQ,66.0,100.0
4778,PQ,66.0,100.0
4779,PQ,66.0,100.0
4780,PQ,66.0,100.0
4781,PQ,66.0,100.0
4782,PQ,66.0,100.0
4783,PQ,230.0,100.0
4784,PQ,230.0,100.0
4785,PQ,230.0,100.0
4786,PQ,66.0,100.0
4787,PV,66.0,100.0
4788,PQ,66.0,100.0
4789,PQ,230.0,100.0
4790,PQ,230.0,100.0
4791,PQ,66.0,100.0
4792,PQ,66.0,100.0
4793,PQ,66.0,100.0
4794,PQ,66.0,100.0
4795,PQ,66.0,100.0
4796,PQ,66.0,100.0
4797,PQ,115.0,100.0
4798,PQ,115.0,100.0
4799,PQ,66.0,100.0
4800,PQ,66.0,100.0
4801,PQ,66.0,100.0
4802,PQ,230.0,100.0
4803,PQ,230.0,100.0
4804,PQ,230.0,100.0
4805,PQ,230.0,100.0
4806,PQ,230.0,100.0
4807,PQ,230.0,100.0
4808,PQ,230.0,100.0
4809,PQ,230.0,100.0
4810,PQ,230.0,100.0
4811,PQ,230.0,100.0
4812,PQ,66.0,100.0
4813,PQ,230.0,100.0
4814,PQ,230.0,100.0
4815,PQ,66.0,100.0
4816,PQ,500.0,100.0
4817,PQ,500.0,100.0
4818,PQ,500.0,100.0
4819,PQ,230.0,100.0
4820,PQ,230.0,100.0
4821,PQ,230.0,100.0
4822,PQ,66.0,100.0
4823,PQ,66.0,100.0
4824,PQ,66.0,100.0
4825,PQ,230.0,100.0
4826,PQ,230.0,100.0
4827,PQ,66.0,100.0
4828,PQ,66.0,100.0
4829,PQ,66.0,100.0
4830,PQ,66.0,100.0
4831,PQ,66.0,100.0
4832,PQ,66.0,100.0
4833,PQ,66.0,100.0
4834,PQ,66.0,100.0
4835,PQ,66.0,100.0
4836,PQ,66.0,100.0
4837,PQ,66.0,100.0
4838,PQ,66.0,100.0
4839,PQ,66.0,100.0
4840,PQ,66.0,100.0
4841,PQ,66.0,100.0
4842,PQ,66.0,100.0
4843,PQ,66.0,100.0
4844,PQ,230.0,100.0
4845,PQ,230.0,100.0
4846,PQ,66.0,100.0
4847,PQ,66.0,100.0
4848,PQ,66.0,100.0
4849,PQ,66.0,100.0
4850,PQ,66.0,100.0
4851,PQ,66.0,100.0
4852,PQ,115.0,100.0
4853,PQ,115.0,100.0
4854,PQ,115.0,100.0
4855,PQ,115.0,100.0
4856,PQ,230.0,100.0
4857,PQ,230.0,100.0
4858,PQ,230.0,100.0
4859,PQ,230.0,100.0
4860,PQ,115.0,100.0
4861,PQ,115.0,100.0
4862,PQ,500.0,100.0
4863,PQ,500.0,100.0
4864,PQ,500.0,100.0
4865,PQ,230.0,100.0
4866,PQ,500.0,100.0
4867,PQ,230.0,100.0
4868,PQ,230.0,100.0
4869,PQ,230.0,100.0
4870,PQ,230.0,100.0
4871,PQ,230.0,100.0
4872,PQ,230.0,100.0
4873,PQ,230.0,100.0
4874,PQ,230.0,100.0
4875,PQ,230.0,100.0
4876,PQ,230.0,100.0
4877,PQ,115.0,100.0
4878,PQ,230.0,100.0
4879,PQ,230.0,100.0
4880,PQ,230.0,100.0
4881,PQ,230.0,100.0
4882,PQ,230.0,100.0
4883,PQ,230.0,100.0
4884,PQ,230.0,100.0
4885,PQ,230.0,100.0
4886,PQ,230.0,100.0
4887,PQ,230.0,100.0
4888,PQ,115.0,100.0
4889,PQ,66.0,100.0
4890,PQ,66.0,100.0
4891,PQ,66.0,100.0
4892,PQ,66.0,100.0
4893,PQ,66.0,100.0
4894,PQ,66.0,100.0
4895,PQ,66.0,100.0
4896,PQ,66.0,100.0
4897,PQ,66.0,100.0
4898,PQ,66.0,100.0
4899,PQ,66.0,100.0
4900,PQ,66.0,100.0
4901,PQ,66.0,100.0
4902,PQ,66.0,100.0
4903,PQ,66.0,100.0
4904,PQ,66.0,100.0
4905,PQ,66.0,100.0
4906,PQ,66.0,100.0
4907,PQ,66.0,100.0
4908,PQ,66.0,100.0
4909,PQ,66.0,100.0
4910,PQ,66.0,100.0
4911,PQ,115.0,100.0
4912,PQ,66.0,100.0
4913,PQ,66.0,100.0
4914,PQ,115.0,100.0
4915,PQ,66.0,100.0
4916,PQ,66.0,100.0
4917,PQ,115.0,100.0
4918,PQ,115.0,100.0
4919,PQ,115.0,100.0
4920,PQ,115.0,100.0
4921,PQ,115.0,100.0
4922,PQ,66.0,100.0
4923,PQ,66.0,100.0
4924,PQ,66.0,100.0
4925,PQ,66.0,100.0
4926,PQ,66.0,100.0
4927,PQ,66.0,100.0
4928,PQ,66.0,100.0
4929,PQ,66.0,100.0
4930,PQ,66.0,100.0
4931,PQ,66.0,100.0
4932,PQ,66.0,100.0
4933,PQ,66.0,100.0
4934,PQ,66.0,100.0
4935,PQ,66.0,100.0
4936,PQ,66.0,100.0
4937,PQ,66.0,100.0
4938,PQ,66.0,100.0
4939,PQ,66.0,100.0
4940,PQ,66.0,100.0
4941,PQ,66.0,100.0
4942,PQ,66.0,100.0
4943,PQ,66.0,100.0
4944,PQ,66.0,100.0
4945,PQ,66.0,100.0
4946,PQ,66.0,100.0
4947,PQ,66.0,100.0
4948,PQ,66.0,100.0
4949,PQ,66.0,100.0
4950,PQ,66.0,100.0
4951,PQ,66.0,100.0
4952,PQ,66.0,100.0
4953,PQ,66.0,100.0
4954,PQ,66.0,100.0
4955,PQ,66.0,100.0
4956,PQ,66.0,100.0
4957,PQ,66.0,100.0
4958,PQ,66.0,100.0
4959,PQ,66.0,100.0
4960,PQ,66.0,100.0
4961,PQ,66.0,100.0
4962,PQ,66.0,100.0
4963,PQ,66.0,100.0
4964,PQ,66.0,100.0
4965,PQ,66.0,100.0
4966,PQ,66.0,100.0
4967,PQ,66.0,100.0
4968,PQ,66.0,100.0
4969,PQ,66.0,100.0
4970,PQ,66.0,100.0
4971,PQ,66.0,100.0
4972,PQ,66.0,100.0
4973,PQ,66.0,100.0
4974,PQ,66.0,100.0
4975,PQ,66.0,100.0
4976,PQ,66.0,100.0
4977,PQ,66.0,100.0
4978,PQ,66.0,100.0
4979,PQ,66.0,100.0
4980,PQ,66.0,100.0
4981,PQ,66.0,100.0
4982,PQ,66.0,100.0
4983,PQ,66.0,100.0
4984,PQ,66.0,100.0
4985,PQ,66.0,100.0
4986,PQ,66.0,100.0
4987,PQ,66.0,100.0
4988,PQ,66.0,100.0
4989,PQ,66.0,100.0
4990,PQ,66.0,100.0
4991,PQ,66.0,100.0
4992,PQ,66.0,100.0
4993,PQ,66.0,100.0
4994,PQ,66.0,100.0
4995,PQ,66.0,100.0
4996,PQ,66.0,100.0
4997,PQ,66.0,100.0
4998,PQ,66.0,100.0
4999,PQ,66.0,100.0
5000,PQ,66.0,100.0
5001,PQ,66.0,100.0
5002,PQ,66.0,100.0
5003,PQ,66.0,100.0
5004,PQ,66.0,100.0
5005,PQ,66.0,100.0
5006,PQ,66.0,100.0
5007,PQ,66.0,100.0
5008,PQ,66.0,100.0
5009,PQ,66.0,100.0
5010,PQ,66.0,100.0
5011,PQ,66.0,100.0
5012,PQ,66.0,100.0
5013,PQ,66.0,100.0
5014,PQ,66.0,100.0
5015,PQ,66.0,100.0
5016,PQ,66.0,100.0
5017,PQ,66.0,100.0
5018,PQ,66.0,100.0
5019,PQ,66.0,100.0
5020,PQ,66.0,100.0
5021,PQ,66.0,100.0
5022,PQ,66.0,100.0
5023,PQ,66.0,100.0
5024,PQ,66.0,100.0
5025,PQ,66.0,100.0
5026,PQ,66.0,100.0
5027,PQ,66.0,100.0
5028,PQ,66.0,100.0
5029,PQ,66.0,100.0
5030,PQ,66.0,100.0
5031,PQ,66.0,100.0
5032,PQ,66.0,100.0
5033,PQ,66.0,100.0
5034,PQ,66.0,100.0
5035,PQ,66.0,100.0
5036,PQ,66.0,100.0
5037,PQ,66.0,100.0
5038,PQ,66.0,100.0
5039,PQ,66.0,100.0
5040,PQ,66.0,100.0
5041,PQ,66.0,100.0
5042,PQ,66.0,100.0
5043,PQ,66.0,100.0
5044,PQ,66.0,100.0
5045,PQ,66.0,100.0
5046,PQ,66.0,100.0
5047,PQ,66.0,100.0
5048,PQ,66.0,100.0
5049,PQ,66.0,100.0
5050,PQ,66.0,100.0
5051,PQ,66.0,100.0
5052,PQ,66.0,100.0
5053,PQ,66.0,100.0
5054,PQ,66.0,100.0
5055,PQ,230.0,100.0
5056,PQ,66.0,100.0
5057,PQ,66.0,100.0
5058,PQ,66.0,100.0
5059,PQ,66.0,100.0
5060,PQ,66.0,100.0
5061,PQ,66.0,100.0
5062,PQ,66.0,100.0
5063,PQ,66.0,100.0
5064,PQ,66.0,100.0
5065,PQ,66.0,100.0
5066,PQ,66.0,100.0
5067,PQ,66.0,100.0
5068,PQ,66.0,100.0
5069,PQ,115.0,100.0
5070,PQ,115.0,100.0
5071,PQ,66.0,100.0
5072,PQ,66.0,100.0
5073,PQ,66.0,100.0
5074,PQ,66.0,100.0
5075,PQ,66.0,100.0
5076,PQ,66.0,100.0
5077,PQ,66.0,100.0
5078,PQ,66.0,100.0
5079,PQ,66.0,100.0
5080,PQ,66.0,100.0
5081,PQ,66.0,100.0
5082,PQ,66.0,100.0
5083,PQ,66.0,100.0
5084,PQ,66.0,100.0
5085,PQ,66.0,100.0
5086,PQ,66.0,100.0
5087,PQ,66.0,100.0
5088,PQ,66.0,100.0
5089,PQ,66.0,100.0
5090,PQ,66.0,100.0
5091,PQ,66.0,100.0
5092,PQ,66.0,100.0
5093,PQ,66.0,100.0
5094,PQ,66.0,100.0
5095,PQ,66.0,100.0
5096,PQ,66.0,100.0
5097,PQ,66.0,100.0
5098,PQ,66.0,100.0
5099,PQ,66.0,100.0
5100,PQ,66.0,100.0
5101,PQ,66.0,100.0
5102,PQ,66.0,100.0
5103,PQ,66.0,100.0
5104,PQ,66.0,100.0
5105,PQ,66.0,100.0
5106,PQ,66.0,100.0
5107,PQ,66.0,100.0
5108,PQ,66.0,100.0
5109,PQ,66.0,100.0
5110,PQ,66.0,100.0
5111,PQ,66.0,100.0
5112,PQ,66.0,100.0
5113,PQ,66.0,100.0
5114,PQ,66.0,100.0
5115,PQ,66.0,100.0
5116,PQ,66.0,100.0
5117,PQ,66.0,100.0
5118,PQ,66.0,100.0
5119,PQ,66.0,100.0
5120,PQ,66.0,100.0
5121,PQ,66.0,100.0
5122,PQ,66.0,100.0
5123,PQ,66.0,100.0
5124,PQ,66.0,100.0
5125,PQ,66.0,100.0
5126,PQ,66.0,100.0
5127,PQ,66.0,100.0
5128,PQ,66.0,100.0
5129,PQ,66.0,100.0
5130,PQ,66.0,100.0
5131,PQ,66.0,100.0
5132,PQ,66.0,100.0
5133,PQ,66.0,100.0
5134,PQ,66.0,100.0
5135,PQ,66.0,100.0
5136,PQ,66.0,100.0
5137,PQ,66.0,100.0
5138,PQ,66.0,100.0
5139,PQ,66.0,100.0
5140,PQ,66.0,100.0
5141,PQ,66.0,100.0
5142,PQ,66.0,100.0
5143,PQ,66.0,100.0
5144,PQ,66.0,100.0
5145,PQ,66.0,100.0
5146,PQ,66.0,100.0
5147,PQ,66.0,100.0
5148,PQ,66.0,100.0
5149,PQ,66.0,100.0
5150,PQ,66.0,100.0
5151,PQ,66.0,100.0
5152,PQ,66.0,100.0
5153,PQ,66.0,100.0
5154,PQ,66.0,100.0
5155,PQ,66.0,100.0
5156,PQ,66.0,100.0
5157,PQ,66.0,100.0
5158,PQ,66.0,100.0
5159,PQ,115.0,100.0
5160,PQ,115.0,100.0
5161,PQ,115.0,100.0
5162,PQ,115.0,100.0
5163,PQ,115.0,100.0
5164,PQ,66.0,100.0
5165,PQ,66.0,100.0
5166,PQ,66.0,100.0
5167,PQ,66.0,100.0
5168,PQ,66.0,100.0
5169,PQ,66.0,100.0
5170,PQ,66.0,100.0
5171,PQ,66.0,100.0
5172,PQ,66.0,100.0
5173,PQ,115.0,100.0
5174,PQ,115.0,100.0
5175,PQ,115.0,100.0
5176,PQ,115.0,100.0
5177,PQ,115.0,100.0
5178,PQ,115.0,100.0
5179,PQ,115.0,100.0
5180,PQ,115.0,100.0
5181,PQ,115.0,100.0
5182,PQ,115.0,100.0
5183,PQ,115.0,100.0
5184,PQ,115.0,100.0
5185,PQ,115.0,100.0
5186,PQ,115.0,100.0
5187,PQ,115.0,100.0
5188,PQ,115.0,100.0
5189,PQ,115.0,100.0
5190,PQ,115.0,100.0
5191,PQ,115.0,100.0
5192,PQ,115.0,100.0
5193,PQ,115.0,100.0
5194,PQ,115.0,100.0
5195,PQ,115.0,100.0
5196,PQ,66.0,100.0
5197,PQ,66.0,100.0
5198,PQ,66.0,100.0
5199,PQ,66.0,100.0
5200,PQ,115.0,100.0
5201,PQ,115.0,100.0
5202,PQ,115.0,100.0
5203,PQ,66.0,100.0
5204,PQ,66.0,100.0
5205,PQ,115.0,100.0
5206,PQ,115.0,100.0
5207,PQ,66.0,100.0
5208,PQ,66.0,100.0
5209,PQ,115.0,100.0
5210,PQ,115.0,100.0
5211,PQ,66.0,100.0
5212,PQ,115.0,100.0
5213,PQ,66.0,100.0
5214,PQ,66.0,100.0
5215,PQ,66.0,100.0
5216,PQ,66.0,100.0
5217,PQ,66.0,100.0
5218,PQ,115.0,100.0
5219,PQ,66.0,100.0
5220,PQ,66.0,100.0
5221,PQ,66.0,100.0
5222,PQ,66.0,100.0
5223,PQ,66.0,100.0
5224,PQ,66.0,100.0
5225,PQ,66.0,100.0
5226,PQ,66.0,100.0
5227,PQ,66.0,100.0
5228,PQ,66.0,100.0
5229,PQ,66.0,100.0
5230,PQ,66.0,100.0
5231,PQ,66.0,100.0
5232,PQ,66.0,100.0
5233,PQ,66.0,100.0
5234,PQ,66.0,100.0
5235,PQ,66.0,100.0
5236,PQ,66.0,100.0
5237,PQ,66.0,100.0
5238,PQ,66.0,100.0
5239,PQ,66.0,100.0
5240,PQ,66.0,100.0
5241,PQ,66.0,100.0
5242,PQ,66.0,100.0
5243,PQ,66.0,100.0
5244,PQ,66.0,100.0
5245,PQ,66.0,100.0
5246,PQ,66.0,100.0
5247,PQ,66.0,100.0
5248,PQ,66.0,100.0
5249,PQ,66.0,100.0
5250,PQ,66.0,100.0
5251,PQ,66.0,100.0
5252,PQ,66.0,100.0
5253,PQ,66.0,100.0
5254,PQ,66.0,100.0
5255,PQ,66.0,100.0
5256,PQ,66.0,100.0
5257,PQ,66.0,100.0
5258,PQ,66.0,100.0
5259,PQ,66.0,100.0
5260,PQ,66.0,100.0
5261,PQ,66.0,100.0
5262,PQ,66.0,100.0
5263,PQ,66.0,100.0
5264,PQ,66.0,100.0
5265,PQ,66.0,100.0
5266,PQ,66.0,100.0
5267,PQ,66.0,100.0
5268,PQ,115.0,100.0
5269,PQ,66.0,100.0
5270,PQ,115.0,100.0
5271,PQ,115.0,100.0
5272,PQ,115.0,100.0
5273,PQ,115.0,100.0
5274,PQ,66.0,100.0
5275,PQ,115.0,100.0
5276,PQ,115.0,100.0
5277,PQ,66.0,100.0
5278,PQ,66.0,100.0
5279,PQ,66.0,100.0
5280,PQ,66.0,100.0
5281,PQ,66.0,100.0
5282,PQ,66.0,100.0
5283,PQ,66.0,100.0
5284,PQ,66.0,100.0
5285,PQ,66.0,100.0
5286,PQ,66.0,100.0
5287,PQ,66.0,100.0
5288,PQ,66.0,100.0
5289,PQ,66.0,100.0
5290,PQ,66.0,100.0
5291,PQ,66.0,100.0
5292,PQ,66.0,100.0
5293,PQ,66.0,100.0
5294,PQ,66.0,100.0
5295,PQ,66.0,100.0
5296,PQ,66.0,100.0
5297,PQ,66.0,100.0
5298,PQ,66.0,100.0
5299,PQ,66.0,100.0
5300,PQ,66.0,100.0
5301,PQ,66.0,100.0
5302,PQ,66.0,100.0
5303,PQ,66.0,100.0
5304,PQ,66.0,100.0
5305,PQ,66.0,100.0
5306,PQ,66.0,100.0
5307,PQ,66.0,100.0
5308,PQ,66.0,100.0
5309,PQ,66.0,100.0
5310,PQ,66.0,100.0
5311,PQ,66.0,100.0
5312,PQ,66.0,100.0
5313,PQ,66.0,100.0
5314,PQ,66.0,100.0
5315,PQ,66.0,100.0
5316,PQ,66.0,100.0
5317,PQ,66.0,100.0
5318,PQ,66.0,100.0
5319,PQ,66.0,100.0
5320,PQ,66.0,100.0
5321,PQ,66.0,100.0
5322,PQ,66.0,100.0
5323,PQ,66.0,100.0
5324,PQ,66.0,100.0
5325,PQ,66.0,100.0
5326,PQ,66.0,100.0
5327,PQ,66.0,100.0
5328,PQ,66.0,100.0
5329,PQ,66.0,100.0
5330,PQ,66.0,100.0
5331,PQ,66.0,100.0
5332,PQ,66.0,100.0
5333,PQ,66.0,100.0
5334,PQ,66.0,100.0
5335,PQ,66.0,100.0
5336,PQ,66.0,100.0
5337,PQ,66.0,100.0
5338,PQ,66.0,100.0
5339,PQ,66.0,100.0
5340,PQ,66.0,100.0
5341,PQ,66.0,100.0
5342,PQ,66.0,100.0
5343,PQ,66.0,100.0
5344,PQ,66.0,100.0
5345,PQ,66.0,100.0
5346,PQ,66.0,100.0
5347,PQ,66.0,100.0
5348,PQ,66.0,100.0
5349,PQ,66.0,100.0
5350,PQ,66.0,100.0
5351,PQ,66.0,100.0
5352,PQ,66.0,100.0
5353,PQ,66.0,100.0
5354,PQ,66.0,100.0
5355,PQ,66.0,100.0
5356,PQ,66.0,100.0
5357,PQ,66.0,100.0
5358,PQ,66.0,100.0
5359,PQ,66.0,100.0
5360,PQ,66.0,100.0
5361,PQ,66.0,100.0
5362,PQ,66.0,100.0
5363,PQ,66.0,100.0
5364,PQ,66.0,100.0
5365,PQ,66.0,100.0
5366,PQ,66.0,100.0
5367,PQ,66.0,100.0
5368,PQ,66.0,100.0
5369,PQ,66.0,100.0
5370,PQ,66.0,100.0
5371,PQ,66.0,100.0
5372,PQ,66.0,100.0
5373,PQ,66.0,100.0
5374,PQ,66.0,100.0
5375,PQ,66.0,100.0
5376,PQ,66.0,100.0
5377,PQ,66.0,100.0
5378,PQ,66.0,100.0
5379,PQ,66.0,100.0
5380,PQ,66.0,100.0
5381,PQ,66.0,100.0
5382,PQ,66.0,100.0
5383,PQ,66.0,100.0
5384,PQ,66.0,100.0
5385,PQ,66.0,100.0
5386,PQ,66.0,100.0
5387,PQ,66.0,100.0
5388,PQ,66.0,100.0
5389,PQ,66.0,100.0
5390,PQ,66.0,100.0
5391,PQ,66.0,100.0
5392,PQ,66.0,100.0
5393,PQ,66.0,100.0
5394,PQ,66.0,100.0
5395,PQ,66.0,100.0
5396,PQ,66.0,100.0
5397,PQ,66.0,100.0
5398,PQ,66.0,100.0
5399,PQ,115.0,100.0
5400,PQ,66.0,100.0
5401,PQ,66.0,100.0
5402,PQ,66.0,100.0
5403,PQ,66.0,100.0
5404,PQ,66.0,100.0
5405,PQ,66.0,100.0
5406,PQ,66.0,100.0
5407,PQ,66.0,100.0
5408,PQ,66.0,100.0
5409,PQ,66.0,100.0
5410,PQ,66.0,100.0
5411,PQ,66.0,100.0
5412,PQ,66.0,100.0
5413,PQ,66.0,100.0
5414,PQ,230.0,100.0
5415,PQ,230.0,100.0
5416,PQ,66.0,100.0
5417,PQ,66.0,100.0
5418,PQ,66.0,100.0
5419,PQ,230.0,100.0
5420,PQ,66.0,100.0
5421,PQ,66.0,100.0
5422,PQ,66.0,100.0
5423,PQ,66.0,100.0
5424,PQ,66.0,100.0
5425,PQ,66.0,100.0
5426,PQ,66.0,100.0
5427,PQ,66.0,100.0
5428,PQ,66.0,100.0
5429,PQ,66.0,100.0
5430,PQ,66.0,100.0
5431,PQ,66.0,100.0
5432,PQ,66.0,100.0
5433,PQ,66.0,100.0
5434,PQ,66.0,100.0
5435,PQ,66.0,100.0
5436,PQ,66.0,100.0
5437,PQ,66.0,100.0
5438,PQ,66.0,100.0
5439,PQ,66.0,100.0
5440,PQ,66.0,100.0
5441,PQ,66.0,100.0
5442,PQ,66.0,100.0
5443,PQ,66.0,100.0
5444,PQ,66.0,100.0
5445,PQ,66.0,100.0
5446,PQ,66.0,100.0
5447,PQ,66.0,100.0
5448,PQ,66.0,100.0
5449,PQ,66.0,100.0
5450,PQ,66.0,100.0
5451,PQ,66.0,100.0
5452,PQ,66.0,100.0
5453,PQ,66.0,100.0
5454,PQ,66.0,100.0
5455,PQ,66.0,100.0
5456,PQ,66.0,100.0
5457,PQ,66.0,100.0
5458,PQ,66.0,100.0
5459,PQ,66.0,100.0
5460,PQ,66.0,100.0
5461,PQ,66.0,100.0
5462,PQ,66.0,100.0
5463,PQ,66.0,100.0
5464,PQ,66.0,100.0
5465,PQ,66.0,100.0
5466,PQ,66.0,100.0
5467,PQ,66.0,100.0
5468,PQ,66.0,100.0
5469,PQ,66.0,100.0
5470,PQ,66.0,100.0
5471,PQ,66.0,100.0
5472,PQ,115.0,100.0
5473,PQ,115.0,100.0
5474,PQ,115.0,100.0
5475,PQ,115.0,100.0
5476,PQ,115.0,100.0
5477,PQ,115.0,100.0
5478,PQ,115.0,100.0
5479,PQ,115.0,100.0
5480,PQ,115.0,100.0
5481,PQ,115.0,100.0
5482,PQ,115.0,100.0
5483,PQ,115.0,100.0
5484,PQ,115.0,100.0
5485,PQ,115.0,100.0
5486,PQ,115.0,100.0
5487,PQ,115.0,100.0
5488,PQ,115.0,100.0
5489,PQ,115.0,100.0
5490,PQ,115.0,100.0
5491,PQ,115.0,100.0
5492,PQ,115.0,100.0
5493,PQ,115.0,100.0
5494,PQ,115.0,100.0
5495,PQ,115.0,100.0
5496,PQ,115.0,100.0
5497,PQ,115.0,100.0
5498,PQ,115.0,100.0
5499,PQ,115.0,100.0
5500,PQ,66.0,100.0
5501,PQ,115.0,100.0
5502,PQ,115.0,100.0
5503,PQ,115.0,100.0
5504,PQ,115.0,100.0
5505,PQ,115.0,100.0
5506,PQ,115.0,100.0
5507,PQ,115.0,100.0
5508,PQ,115.0,100.0
5509,PQ,115.0,100.0
5510,PQ,115.0,100.0
5511,PQ,115.0,100.0
5512,PQ,66.0,100.0
5513,PQ,115.0,100.0
5514,PQ,115.0,100.0
5515,PQ,115.0,100.0
5516,PQ,115.0,100.0
5517,PQ,115.0,100.0
5518,PQ,115.0,100.0
5519,PQ,115.0,100.0
5520,PQ,115.0,100.0
5521,PQ,115.0,100.0
5522,PQ,115.0,100.0
5523,PQ,115.0,100.0
5524,PQ,115.0,100.0
5525,PQ,115.0,100.0
5526,PQ,115.0,100.0
5527,PQ,115.0,100.0
5528,PQ,115.0,100.0
5529,PQ,115.0,100.0
5530,PQ,115.0,100.0
5531,PQ,115.0,100.0
5532,PQ,115.0,100.0
5533,PQ,115.0,100.0
5534,PQ,115.0,100.0
5535,PQ,115.0,100.0
5536,PQ,115.0,100.0
5537,PQ,66.0,100.0
5538,PQ,115.0,100.0
5539,PQ,115.0,100.0
5540,PQ,115.0,100.0
5541,PQ,115.0,100.0
5542,PQ,115.0,100.0
5543,PQ,115.0,100.0
5544,PQ,115.0,100.0
5545,PQ,115.0,100.0
5546,PQ,115.0,100.0
5547,PQ,115.0,100.0
5548,PQ,115.0,100.0
5549,PQ,115.0,100.0
5550,PQ,115.0,100.0
5551,PQ,66.0,100.0
5552,PQ,66.0,100.0
5553,PQ,66.0,100.0
5554,PQ,66.0,100.0
5555,PQ,66.0,100.0
5556,PQ,66.0,100.0
5557,PQ,66.0,100.0
5558,PQ,66.0,100.0
5559,PQ,66.0,100.0
5560,PQ,66.0,100.0
5561,PQ,66.0,100.0
5562,PQ,66.0,100.0
5563,PQ,66.0,100.0
5564,PQ,66.0,100.0
5565,PQ,66.0,100.0
5566,PQ,66.0,100.0
5567,PQ,66.0,100.0
5568,PQ,66.0,100.0
5569,PQ,66.0,100.0
5570,PQ,66.0,100.0
5571,PQ,66.0,100.0
5572,PQ,66.0,100.0
5573,PQ,66.0,100.0
5574,PQ,66.0,100.0
5575,PQ,66.0,100.0
5576,PQ,66.0,100.0
5577,PQ,66.0,100.0
5578,PQ,66.0,100.0
5579,PQ,66.0,100.0
5580,PQ,66.0,100.0
5581,PQ,66.0,100.0
5582,PQ,66.0,100.0
5583,PQ,66.0,100.0
5584,PQ,66.0,100.0
5585,PQ,66.0,100.0
5586,PQ,66.0,100.0
5587,PQ,66.0,100.0
5588,PQ,66.0,100.0
5589,PQ,66.0,100.0
5590,PQ,66.0,100.0
5591,PQ,66.0,100.0
5592,PQ,66.0,100.0
5593,PQ,66.0,100.0
5594,PQ,66.0,100.0
5595,PQ,66.0,100.0
5596,PQ,66.0,100.0
5597,PQ,66.0,100.0
5598,PQ,66.0,100.0
5599,PQ,66.0,100.0
5600,PQ,66.0,100.0
5601,PQ,66.0,100.0
5602,PQ,66.0,100.0
5603,PQ,66.0,100.0
5604,PQ,66.0,100.0
5605,PQ,66.0,100.0
5606,PQ,66.0,100.0
5607,PQ,66.0,100.0
5608,PQ,66.0,100.0
5609,PQ,66.0,100.0
5610,PQ,66.0,100.0
5611,PQ,66.0,100.0
5612,PQ,66.0,100.0
5613,PQ,66.0,100.0
5614,PQ,66.0,100.0
5615,PQ,66.0,100.0
5616,PQ,66.0,100.0
5617,PQ,66.0,100.0
5618,PQ,66.0,100.0
5619,PQ,66.0,100.0
5620,PQ,66.0,100.0
5621,PQ,66.0,100.0
5622,PQ,66.0,100.0
5623,PQ,66.0,100.0
5624,PQ,66.0,100.0
5625,PQ,66.0,100.0
5626,PQ,66.0,100.0
5627,PQ,66.0,100.0
5628,PQ,66.0,100.0
5629,PQ,66.0,100.0
5630,PQ,66.0,100.0
5631,PQ,66.0,100.0
5632,PQ,66.0,100.0
5633,PQ,66.0,100.0
5634,PQ,66.0,100.0
5635,PQ,66.0,100.0
5636,PQ,66.0,100.0
5637,PQ,66.0,100.0
5638,PQ,66.0,100.0
5639,PQ,66.0,100.0
5640,PQ,66.0,100.0
5641,PQ,66.0,100.0
5642,PQ,66.0,100.0
5643,PQ,66.0,100.0
5644,PQ,66.0,100.0
5645,PQ,66.0,100.0
5646,PQ,66.0,100.0
5647,PQ,66.0,100.0
5648,PQ,66.0,100.0
5649,PQ,66.0,100.0
5650,PQ,66.0,100.0
5651,PQ,66.0,100.0
5652,PQ,66.0,100.0
5653,PQ,66.0,100.0
5654,PQ,66.0,100.0
5655,PQ,66.0,100.0
5656,PQ,66.0,100.0
5657,PQ,66.0,100.0
5658,PQ,66.0,100.0
5659,PQ,66.0,100.0
5660,PQ,66.0,100.0
5661,PQ,66.0,100.0
5662,PQ,66.0,100.0
5663,PQ,66.0,100.0
5664,PQ,66.0,100.0
5665,PQ,66.0,100.0
5666,PQ,66.0,100.0
5667,PQ,66.0,100.0
5668,PQ,66.0,100.0
5669,PQ,66.0,100.0
5670,PQ,66.0,100.0
5671,PQ,66.0,100.0
5672,PQ,66.0,100.0
5673,PQ,66.0,100.0
5674,PQ,66.0,100.0
5675,PQ,66.0,100.0
5676,PQ,66.0,100.0
5677,PQ,66.0,100.0
5678,PQ,66.0,100.0
5679,PQ,66.0,100.0
5680,PQ,66.0,100.0
5681,PQ,66.0,100.0
5682,PQ,66.0,100.0
5683,PQ,66.0,100.0
5684,PQ,66.0,100.0
5685,PQ,66.0,100.0
5686,PQ,66.0,100.0
5687,PQ,66.0,100.0
5688,PQ,66.0,100.0
5689,PQ,66.0,100.0
5690,PQ,66.0,100.0
5691,PQ,66.0,100.0
5692,PQ,66.0,100.0
5693,PQ,66.0,100.0
5694,PQ,66.0,100.0
5695,PQ,66.0,100.0
5696,PQ,66.0,100.0
